transaction_number,customer_number,transaction_time,store_name,sale_amount_including_loyalty_points_used,loyalty_points_used_by_customer,offer_used_by_customer_to_earn_loyalty_points
16031,9140,2018-08-11 01:59:01,BANGALORE STORE 1052,280.5,0,30% CASHBACK on your bill amount
16033,260,2018-08-11 05:08:32,CHENNAI STORE 14,358.5,76,NA
16035,6593,2018-08-11 07:57:12,BANGALORE STORE 1248,489.5,0,NA
16037,1321,2018-08-11 09:23:02,DELHI STORE 568,251,0,NA
16039,28,2018-08-11 09:44:11,DELHI STORE 568,149,0,NA
16041,8332,2018-08-11 11:17:06,MUMBAI STORE 259,375.5,0,NA
16043,526,2018-08-11 11:18:02,PUNE STORE 404,159,0,NA
16045,322,2018-08-11 11:23:58,KOLKATA STORE 738,156.5,25,NA
16047,7998,2018-08-11 11:24:20,PANCHKULA STORE 646,99,0,NA
16049,8712,2018-08-11 11:28:24,GUWAHATI STORE 1084,423,0,NA
16051,1816,2018-08-11 11:29:45,DELHI STORE 528,210,25,NA
16053,27,2018-08-11 11:32:04,COIMBATORE STORE 1007,210.5,25,NA
16055,6578,2018-08-11 11:37:50,SHIVKHEDAPUR STORE 430,392.5,0,NA
16057,721,2018-08-11 11:39:52,PUNE STORE 378,34.5,25,NA
16059,9479,2018-08-11 11:43:05,SURAT STORE 857,226.5,0,NA
16061,8371,2018-08-11 11:48:11,MUMBAI STORE 345,318,0,NA
16063,7284,2018-08-11 11:58:22,PUNE STORE 363,280,0,NA
16065,8132,2018-08-11 12:11:12,BANGALORE STORE 218,156,0,NA
16067,2010,2018-08-11 12:30:40,PANCHKULA STORE 645,429.5,0,NA
16069,8334,2018-08-11 12:31:57,MUMBAI STORE 281,260.5,0,NA
16071,9154,2018-08-11 12:35:02,PUNE STORE 1073,331,25,30% cashback of loyalty points on your next visit
16073,10226,2018-08-11 12:35:21,RAIPUR STORE 908,66.5,66.5,NA
16075,5133,2018-08-11 12:41:11,BANGALORE STORE 114,156,88,NA
16077,5623,2018-08-11 12:44:48,PANCHKULA STORE 646,262.5,75.5,NA
16079,5916,2018-08-11 12:57:18,DELHI STORE 587,342,0,NA
16081,10743,2018-08-11 13:00:24,MOHALI STORE 684,167.5,0,NA
16083,10182,2018-08-11 13:01:16,DELHI STORE 506,880,0,NA
16085,8068,2018-08-11 13:12:12,PANCHKULA STORE 646,75.5,0,NA
16087,659,2018-08-11 13:15:14,ZIRAKPUR STORE 1299,166,0,NA
16089,8484,2018-08-11 13:21:58,COIMBATORE STORE 1007,237,0,NA
16091,5498,2018-08-11 13:22:24,BANGALORE STORE 114,202.5,0,NA
16093,805,2018-08-11 13:28:34,BHUBANESHWAR STORE 941,0,0,Get one American Cold Coffee Free! On your next purchase
16095,9741,2018-08-11 13:28:47,KOTA STORE 1152,73,0,NA
16097,6761,2018-08-11 13:30:34,PUNE STORE 390,43.5,25,NA
16099,887,2018-08-11 13:38:31,DELHI STORE 934,293,0,NA
16101,4586,2018-08-11 13:49:35,DELHI STORE 1076,679,0,NA
16103,7284,2018-08-11 13:50:22,PUNE STORE 363,166,0,NA
16105,6773,2018-08-11 14:09:06,SOLAPUR STORE 1297,151,0,NA
16107,9449,2018-08-11 14:16:26,AHMEDABAD STORE 842,250,140.5,NA
16109,3734,2018-08-11 14:30:09,PUNE STORE 1058,270,25,NA
16111,1355,2018-08-11 14:46:09,BANGALORE STORE 106,907,0,NA
16113,1784,2018-08-11 14:47:46,DEHARADUN STORE 1099,154.5,0,NA
16115,1981,2018-08-11 15:05:19,SAHARANPUR STORE 622,150,0,50% CASHBACK on Food & Beverages
16117,4174,2018-08-11 15:09:40,BANGALORE STORE 209,391.5,0,NA
16119,8242,2018-08-11 15:09:45,PUNE STORE 1073,198,0,50% cashback on your bill amount
16121,6448,2018-08-11 15:21:47,GWALIOR STORE 881,51.5,25,NA
16123,8163,2018-08-11 15:21:56,KOLKATA STORE 732,221,0,NA
16125,9230,2018-08-11 15:24:18,MUMBAI STORE 296,436.5,0,NA
16127,3949,2018-08-11 15:24:50,KOLKATA STORE 740,127,25,NA
16129,8215,2018-08-11 15:30:02,MUMBAI STORE 281,341.5,0,NA
16131,4044,2018-08-11 15:30:06,BHUBANESHWAR STORE 941,0,0,Get one American Cold Coffee Free! On your next purchase
16133,6561,2018-08-11 15:31:42,PUNE STORE 391,138.5,0,NA
16135,6953,2018-08-11 15:35:57,VIZAG. STORE 1202,169,25,NA
16137,9761,2018-08-11 15:43:01,DELHI STORE 513,501.5,0,NA
16139,1651,2018-08-11 15:49:03,AHMEDABAD STORE 1112,185.5,25,NA
16141,3388,2018-08-11 15:50:00,BHUBANESHWAR STORE 941,0,0,Get one American Cold Coffee Free! On your next purchase
16143,8011,2018-08-11 15:51:51,CHANDIGAR STORE 1220,384.5,0,NA
16145,10257,2018-08-11 15:53:52,VIJAYAWADA. STORE 1200,115.5,25,NA
16147,10181,2018-08-11 16:03:42,MUMBAI STORE 305,253.5,0,30% cashback of loyalty points on your next visit
16149,2990,2018-08-11 16:10:30,GWALIOR STORE 881,7.5,0,NA
16151,7580,2018-08-11 16:14:17,BARODA STORE 835,545.5,0,NA
16153,8712,2018-08-11 16:14:25,GUWAHATI STORE 1084,474,0,NA
16155,10170,2018-08-11 16:15:12,GOA STORE 80,198.5,0,NA
16157,7076,2018-08-11 16:15:34,MUMBAI STORE 318,177.5,0,NA
16159,1207,2018-08-11 16:19:10,GURGAON STORE 636,76.5,25,NA
16161,64,2018-08-11 16:23:04,PUNE STORE 397,280.5,0,NA
16163,52,2018-08-11 16:25:42,DELHI STORE 535,154,139,NA
16165,8393,2018-08-11 16:30:53,GWALIOR STORE 880,75.5,0,NA
16167,8880,2018-08-11 16:32:28,PALAKKAD STORE 1315,84.5,0,NA
16169,6885,2018-08-11 16:33:46,DELHI STORE 566,70.5,25,NA
16171,4660,2018-08-11 16:37:08,PUNE STORE 359,324.5,0,NA
16173,8372,2018-08-11 16:37:38,KOLKATA STORE 938,355,0,30% cashback of loyalty points on your next visit
16175,376,2018-08-11 16:37:40,THANE STORE 1240,310,0,NA
16177,8449,2018-08-11 16:39:24,BHOPAL STORE 1334,246,0,NA
16179,6599,2018-08-11 16:44:19,SURAT STORE 857,217.5,0,NA
16181,6701,2018-08-11 16:45:50,KHARAGPUR STORE 775,190.5,0,NA
16183,2934,2018-08-11 16:53:04,PUNE STORE 398,130,0,NA
16185,4724,2018-08-11 16:53:56,UDAIPUR STORE 802,227.5,0,NA
16187,758,2018-08-11 16:56:04,SHIVKHEDAPUR STORE 430,164,25,NA
16189,5669,2018-08-11 17:04:13,CHENNAI STORE 7,942.5,0,NA
16191,7489,2018-08-11 17:04:57,FARIDABAD STORE 647,188.5,118,30% cashback of loyalty points on your next visit
16193,1752,2018-08-11 17:06:43,MANIPAL STORE 240,164,0,NA
16195,7567,2018-08-11 17:07:35,BANGALORE STORE 177,1144.5,0,NA
16197,3162,2018-08-11 17:08:16,DELHI STORE 506,1082,0,NA
16199,3403,2018-08-11 17:08:28,CHENNAI STORE 1061,21.5,0,NA
16201,3160,2018-08-11 17:12:19,MOHALI STORE 1300,352,171,NA
16203,3403,2018-08-11 17:12:37,CHENNAI STORE 1061,44,25,NA
16205,7842,2018-08-11 17:15:47,PUNE STORE 1317,181.5,0,NA
16207,5234,2018-08-11 17:18:01,MEERUT STORE 1080,55,25,NA
16209,8565,2018-08-11 17:19:22,PUNE STORE 932,210.5,0,30% CASHBACK on your bill amount
16211,9884,2018-08-11 17:22:17,DAVANGERE STORE 250,215.5,0,NA
16213,6291,2018-08-11 17:22:26,VIJAYAWADA. STORE 1197,891.5,0,NA
16215,7431,2018-08-11 17:23:28,NOIDA STORE 600,809.5,0,NA
16217,8721,2018-08-11 17:24:12,NASIK STORE 988,263,0,NA
16219,6884,2018-08-11 17:26:14,MUMBAI STORE 1031,81,0,NA
16221,5937,2018-08-11 17:28:02,PATIALA STORE 677,151,104.5,NA
16223,3455,2018-08-11 17:34:04,BHOPAL STORE 987,235,0,NA
16225,892,2018-08-11 17:45:02,LAVASA STORE 432,229.5,0,30% cashback of loyalty points on your next visit
16227,5145,2018-08-11 17:46:38,GUNDULPET STORE 251,1666,0,30% CASHBACK on your bill amount
16229,4551,2018-08-11 17:51:45,MANIPAL STORE 240,176.5,0,NA
16231,10062,2018-08-11 17:58:03,BANGALORE STORE 215,87.5,0,NA
16233,4776,2018-08-11 18:00:05,PANCHKULA STORE 646,115.5,0,NA
16235,4535,2018-08-11 18:03:42,YAMUNA NAGAR STORE 652,132,120,NA
16237,4947,2018-08-11 18:09:45,HYDERABAD STORE 1179,187,0,NA
16239,1355,2018-08-11 18:19:49,BANGALORE STORE 157,412.5,0,NA
16241,4883,2018-08-11 18:21:23,SHIRDI STORE 1023,558.5,0,NA
16243,8818,2018-08-11 18:25:19,DELHI STORE 502,310.5,291,NA
16245,10467,2018-08-11 18:34:00,DELHI STORE 565,243,0,NA
16247,1107,2018-08-11 18:34:27,CHANDIGAR STORE 1212,226.5,0,NA
16249,2166,2018-08-11 18:35:19,PUNE STORE 402,405,0,NA
16251,5854,2018-08-11 18:35:30,MUMBAI STORE 290,444,353,NA
16253,10679,2018-08-11 18:35:49,MUMBAI STORE 332,66,0,NA
16255,10146,2018-08-11 18:37:05,HYDERABAD STORE 963,462.5,0,NA
16257,7014,2018-08-11 18:40:01,NASIK STORE 988,352,25,NA
16259,10148,2018-08-11 18:43:03,KOLKATA STORE 732,66.5,0,NA
16261,8390,2018-08-11 18:46:45,AURANGABAD STORE 425,356,0,NA
16263,6335,2018-08-11 19:00:00,GURGAON STORE 627,224.5,0,NA
16265,3970,2018-08-11 19:02:45,PUNE STORE 359,343.5,0,100 Loyalty Points on Food & Beverage bill between 7 -11 PM
16267,10024,2018-08-11 19:03:17,ROORKEE STORE 1032,73,0,NA
16269,960,2018-08-11 19:06:34,PUNE STORE 363,271.5,0,NA
16271,6780,2018-08-11 19:07:20,PUNE STORE 371,394.5,341.5,100 Loyalty Points on Food & Beverage bill between 7 -11 PM
16273,3672,2018-08-11 19:12:05,NANJANGUDU STORE 227,202.5,0,NA
16275,8487,2018-08-11 19:21:48,CHENNAI STORE 51,85.5,0,NA
16277,8899,2018-08-11 19:22:07,AURANGABAD STORE 1041,446.5,0,100 Loyalty Points on Food & Beverage bill between 7 -11 PM
16279,2062,2018-08-11 19:24:09,PUNE STORE 402,445,0,NA
16281,10246,2018-08-11 19:24:58,DAVANGERE STORE 1096,79,0,NA
16283,7123,2018-08-11 19:28:38,KOTA STORE 1152,383,0,100 Loyalty Points on Food & Beverage bill between 7 -11 PM
16285,8366,2018-08-11 19:31:26,KOLKATA STORE 739,133.5,25,NA
16287,10148,2018-08-11 19:31:33,KOLKATA STORE 732,158.5,0,NA
16289,6267,2018-08-11 19:31:50,AURANGABAD STORE 1041,293,0,100 Loyalty Points on Food & Beverage bill between 7 -11 PM
16291,2752,2018-08-11 19:31:56,MUMBAI STORE 337,191,0,100 Loyalty Points on Food & Beverage bill between 7 -11 PM
16293,3644,2018-08-11 19:33:01,LAVASA STORE 432,232.5,0,100 Loyalty Points on Food & Beverage bill between 7 -11 PM
16295,9210,2018-08-11 19:35:03,AURANGABAD STORE 1041,770,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
16297,9570,2018-08-11 19:36:37,BANGALORE STORE 203,279.5,25,NA
16299,3555,2018-08-11 19:44:51,BANGALORE STORE 1268,637,430,NA
16301,3625,2018-08-11 19:46:25,BARODA STORE 838,998,0,100 Loyalty Points on Food & Beverage bill between 7 -11 PM
16303,33,2018-08-11 19:49:44,DAVANGERE STORE 250,343,213,100 Loyalty Points on Food & Beverage bill between 7 -11 PM
16305,9156,2018-08-11 19:51:23,BARDHAMAN STORE 1087,182.5,0,NA
16307,8701,2018-08-11 19:52:18,CHENNAI STORE 1061,46,0,NA
16309,2989,2018-08-11 19:54:32,INDORE STORE 1261,212.5,0,NA
16311,8905,2018-08-11 19:55:57,GUWAHATI STORE 902,260,0,100 Loyalty Points on Food & Beverage bill between 7 -11 PM
16313,4653,2018-08-11 20:00:52,PUNE STORE 932,139.5,0,NA
16315,370,2018-08-11 20:04:20,AURANGABAD STORE 1041,290.5,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
16317,10282,2018-08-11 20:05:10,VALSAD STORE 1092,385.5,25,NA
16319,9240,2018-08-11 20:09:14,BARODA STORE 839,154.5,0,NA
16321,5282,2018-08-11 20:09:39,BANGALORE STORE 120,502.5,0,NA
16323,8366,2018-08-11 20:10:30,KOLKATA STORE 739,58,0,NA
16325,353,2018-08-11 20:16:10,DELHI STORE 568,578,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
16327,5080,2018-08-11 20:17:13,PUNE STORE 1291,206.5,0,NA
16329,3927,2018-08-11 20:24:53,DELHI STORE 512,251,0,100 Loyalty Points on Food & Beverage bill between 7 -11 PM
16331,5377,2018-08-11 20:26:05,CHENNAI STORE 12,529.5,0,NA
16333,6000,2018-08-11 20:27:42,PATNA STORE 1257,312,0,NA
16335,9477,2018-08-11 20:31:55,BELGAUM STORE 239,238.5,0,100 Loyalty Points on Food & Beverage bill between 7 -11 PM
16337,3537,2018-08-11 20:32:28,PUNE STORE 1055,382,0,NA
16339,64,2018-08-11 20:35:47,PUNE STORE 397,744,0,100 Loyalty Points on Food & Beverage bill between 7 -11 PM
16341,3521,2018-08-11 21:01:58,GUWAHATI STORE 1084,119,119,NA
16343,1237,2018-08-11 21:08:41,PUNE STORE 362,387.5,0,100 Loyalty Points on Food & Beverage bill between 7 -11 PM
16345,6699,2018-08-11 21:11:40,ANAND STORE 841,453.5,0,100 Loyalty Points on Food & Beverage bill between 7 -11 PM
16347,8716,2018-08-11 21:14:29,GHAZIABAD STORE 1313,41,25,NA
16349,700,2018-08-11 21:16:02,ROORKEE STORE 1032,23,23,NA
16351,7083,2018-08-11 21:22:22,MANGALORE STORE 1037,447,0,NA
16353,4876,2018-08-11 21:24:06,DELHI STORE 566,177.5,25,NA
16355,9145,2018-08-11 21:41:18,GHAZIABAD STORE 1313,41,25,NA
16357,742,2018-08-11 21:48:45,GUWAHATI STORE 1084,104.5,0,30% CASHBACK on your bill amount
16359,5426,2018-08-11 21:49:57,BANGALORE STORE 183,191,0,NA
16361,6864,2018-08-11 21:53:24,INDORE STORE 1029,151,0,NA
16363,6360,2018-08-11 21:54:52,INDORE STORE 1261,115.5,0,NA
16365,3491,2018-08-11 21:55:48,BANGALORE STORE 169,363,25,NA
16367,4480,2018-08-11 21:57:32,SURAT STORE 861,109.5,0,50% CASHBACK on Food & Beverages
16369,1325,2018-08-11 22:04:27,ZIRAKPUR STORE 691,258,153.5,NA
16371,1140,2018-08-11 22:23:33,PANCHKULA STORE 645,229,151.5,NA
16373,4196,2018-08-11 22:23:57,PUNE STORE 1109,182.5,74.5,NA
16375,10156,2018-08-11 22:40:03,PUNE STORE 1024,492,0,100 Loyalty Points on Food & Beverage bill between 7 -11 PM
16377,2031,2018-08-11 22:40:23,BANGALORE STORE 140,70,25,NA
16379,5775,2018-08-11 22:41:39,INDORE STORE 874,282.5,0,100 Loyalty Points on Food & Beverage bill between 7 -11 PM
16381,8054,2018-08-11 22:45:14,BANGALORE STORE 1035,218,166,NA
16383,2634,2018-08-11 22:54:41,MUMBAI STORE 328,223,0,NA
16385,8375,2018-08-11 22:56:20,CHENNAI STORE 14,1148,500.5,100 Loyalty Points on Food & Beverage bill between 7 -11 PM
16387,124,2018-08-11 23:02:08,PUNE STORE 932,198,0,NA
16389,4236,2018-08-11 23:04:34,DELHI STORE 564,385.5,0,NA
16391,4654,2018-08-11 23:41:50,BANGALORE STORE 985,524,0,NA
16393,1151,2018-08-11 23:44:58,PUNE STORE 1298,512,0,NA
16395,6243,2018-08-11 23:45:06,BARODA STORE 1044,121,0,NA
16397,4177,2018-08-11 23:46:36,CHENNAI STORE 1061,70.5,25,NA
16399,9964,2018-08-11 23:50:31,BARODA STORE 835,337,0,50% CASHBACK on Food & Beverages
16401,8491,2018-08-12 00:08:03,PUNE STORE 1174,162.5,0,NA
16403,4498,2018-08-12 00:09:46,THANE STORE 1108,710.5,0,NA
16405,8387,2018-08-12 00:43:01,CHENNAI STORE 14,620.5,0,NA
16407,7086,2018-08-12 00:43:41,PUNE STORE 370,341.5,0,NA
16409,1982,2018-08-12 00:52:15,PUNE STORE 382,303,0,50% CASHBACK on Food & Beverages
16411,326,2018-08-12 01:19:09,JALANDHAR STORE 662,416,0,NA
16413,3332,2018-08-12 01:55:29,PUNE STORE 382,327,0,NA
16415,5177,2018-08-12 02:01:54,THRISSUR STORE 1136,164,0,NA
16417,9792,2018-08-12 02:54:53,GOA STORE 1125,225.5,0,NA
16419,9484,2018-08-12 04:37:59,KOLAR STORE 249,237.5,0,NA
16421,260,2018-08-12 05:49:18,CHENNAI STORE 14,879,71.5,NA
16423,8387,2018-08-12 05:49:52,CHENNAI STORE 14,850,0,NA
16425,8375,2018-08-12 05:50:01,CHENNAI STORE 14,974,0,NA
16427,139,2018-08-12 07:33:15,SOLAPUR STORE 1297,156.5,25,NA
16429,1739,2018-08-12 08:32:03,SHIVKHEDAPUR STORE 430,190.5,0,NA
16431,2346,2018-08-12 09:28:21,HYDERABAD STORE 478,429,0,100 Loyalty Points on your next purchase between 7 -11 AM
16433,2612,2018-08-12 10:32:16,COIMBATORE STORE 59,181,0,NA
16435,2724,2018-08-12 10:37:16,PUNE STORE 397,181.5,25,50% Cash back on Food & Beverage bill between 7 -11 AM
16437,1129,2018-08-12 10:44:40,PUNE STORE 1298,90,0,NA
16439,331,2018-08-12 10:56:53,DELHI STORE 503,386.5,0,NA
16441,6695,2018-08-12 10:58:50,DELHI STORE 934,458,0,NA
16443,9034,2018-08-12 11:15:54,NASHIK STORE 1278,75.5,25,NA
16445,1204,2018-08-12 11:17:36,SURAT STORE 857,223,0,NA
16447,7109,2018-08-12 11:26:48,DELHI STORE 557,198,25,NA
16449,4032,2018-08-12 11:43:20,SOLAPUR STORE 1297,304,0,NA
16451,8070,2018-08-12 11:49:51,PUNE STORE 365,78,0,NA
16453,1765,2018-08-12 12:04:27,SAHARANPUR STORE 622,377,74.5,30% cashback of loyalty points on your next visit
16455,4089,2018-08-12 12:06:49,MANGALORE STORE 962,75.5,25,NA
16457,743,2018-08-12 12:10:37,PUNE STORE 1024,233,0,30% CASHBACK on your bill amount
16459,7526,2018-08-12 12:11:21,PUNE STORE 1138,190,0,NA
16461,2963,2018-08-12 12:18:49,GOOTY STORE 1247,145.5,0,NA
16463,506,2018-08-12 12:21:10,PUNE STORE 1060,223,137.5,NA
16465,8584,2018-08-12 12:27:02,CHANDIGAR STORE 1213,204,0,NA
16467,4045,2018-08-12 12:32:31,CHENNAI STORE 50,204,0,NA
16469,7580,2018-08-12 12:42:06,BARODA STORE 835,377.5,0,NA
16471,6692,2018-08-12 12:43:58,NANJANGUDU STORE 227,83,0,NA
16473,5085,2018-08-12 12:52:03,CHANDIGAR STORE 1220,496,252.5,NA
16475,8932,2018-08-12 12:54:48,JAIPUR STORE 785,183,0,NA
16477,7910,2018-08-12 12:55:33,PUNE STORE 362,151,0,30% cashback of loyalty points on your next visit
16479,6575,2018-08-12 12:56:51,GWALIOR STORE 880,171,25,NA
16481,9255,2018-08-12 13:03:53,DELHI STORE 558,61.5,25,NA
16483,1204,2018-08-12 13:06:22,SURAT STORE 857,254.5,0,NA
16485,5832,2018-08-12 13:11:55,BANGALORE STORE 138,176.5,0,NA
16487,1407,2018-08-12 13:12:53,THIRUVANANTHAPURAM STORE 490,268.5,0,NA
16489,370,2018-08-12 13:15:24,AURANGABAD STORE 1041,115.5,0,NA
16491,1648,2018-08-12 13:16:32,PUNE STORE 1024,116.5,0,NA
16493,8550,2018-08-12 13:19:45,PUNE STORE 379,719.5,0,NA
16495,7137,2018-08-12 13:22:57,HYDERABAD STORE 1179,264,25,NA
16497,400,2018-08-12 13:24:13,MUMBAI STORE 263,123,0,NA
16499,5769,2018-08-12 13:25:31,AURANGABAD STORE 1041,132,0,NA
16501,1969,2018-08-12 13:26:00,DELHI STORE 562,164.5,0,NA
16503,8372,2018-08-12 13:32:34,KOLKATA STORE 938,414,0,30% CASHBACK on your bill amount
16505,9785,2018-08-12 13:37:39,BANGALORE STORE 205,1296.5,0,NA
16507,2431,2018-08-12 13:40:01,BANGALORE STORE 1302,39.5,0,NA
16509,8133,2018-08-12 13:40:20,KUNIGAL STORE 1020,273,0,NA
16511,8331,2018-08-12 13:54:11,PHAGWARA STORE 697,614,0,NA
16513,4981,2018-08-12 13:57:15,BHUBANESHWAR STORE 941,0,0,Get one American Cold Coffee Free! On your next purchase
16515,3213,2018-08-12 13:58:52,PUNE STORE 1138,168,0,NA
16517,9327,2018-08-12 14:02:21,DAVANGERE STORE 250,64.5,0,NA
16519,10126,2018-08-12 14:03:48,THIRUPUR STORE 69,73,25,NA
16521,2063,2018-08-12 14:05:23,NOIDA STORE 590,591,0,NA
16523,6978,2018-08-12 14:17:02,MUMBAI STORE 290,126.5,25,NA
16525,3378,2018-08-12 14:27:58,DELHI STORE 573,770,0,NA
16527,4855,2018-08-12 14:33:24,BANGALORE STORE 1272,79,0,NA
16529,9458,2018-08-12 14:34:26,MOHALI STORE 690,307,0,NA
16531,526,2018-08-12 14:47:59,PUNE STORE 404,228,0,NA
16533,4734,2018-08-12 14:59:11,THANE STORE 1025,358,0,NA
16535,7182,2018-08-12 15:04:49,PUNE STORE 932,130,0,30% CASHBACK on your bill amount
16537,4771,2018-08-12 15:05:15,MUMBAI STORE 290,261,0,NA
16539,3616,2018-08-12 15:20:03,BANGALORE STORE 191,466,0,NA
16541,4876,2018-08-12 15:32:48,DELHI STORE 566,81.5,25,NA
16543,1239,2018-08-12 15:35:05,PUNE STORE 403,203,0,NA
16545,1782,2018-08-12 15:36:17,TRICHY STORE 78,249.5,0,NA
16547,5519,2018-08-12 15:41:15,KOLKATA STORE 1100,208.5,0,NA
16549,448,2018-08-12 15:49:26,PUNE STORE 363,157.5,0,NA
16551,6815,2018-08-12 16:01:12,RANCHI STORE 822,237.5,28,NA
16553,5144,2018-08-12 16:03:55,DELHI STORE 527,73,38,30% cashback of loyalty points on your next visit
16555,9136,2018-08-12 16:11:09,PUNE STORE 363,136.5,0,NA
16557,7292,2018-08-12 16:12:09,PUNE STORE 367,526,0,NA
16559,6517,2018-08-12 16:12:54,MUMBAI STORE 290,351,0,30% CASHBACK on your bill amount
16561,5851,2018-08-12 16:24:22,PUNE STORE 400,165.5,25,NA
16563,7088,2018-08-12 16:28:31,DELHI STORE 1156,118,0,NA
16565,10092,2018-08-12 16:30:50,KOTA STORE 806,440,0,30% cashback on your favourite beverage!
16567,9646,2018-08-12 16:39:24,AGRA STORE 605,104,0,30% CASHBACK on your bill amount
16569,10281,2018-08-12 16:41:40,GHAZIABAD STORE 602,328.5,25,NA
16571,3087,2018-08-12 16:43:36,PANCHKULA STORE 646,222.5,0,NA
16573,3925,2018-08-12 16:47:00,KOLKATA STORE 731,150.5,0,NA
16575,8846,2018-08-12 16:49:36,GUWAHATI STORE 1118,236.5,0,NA
16577,878,2018-08-12 16:49:46,PUNE STORE 363,477,0,NA
16579,7940,2018-08-12 16:56:18,MUMBAI STORE 316,660.5,0,NA
16581,6561,2018-08-12 16:58:03,PUNE STORE 391,153,0,NA
16583,1871,2018-08-12 17:07:37,NOIDA STORE 1177,349.5,0,NA
16585,7850,2018-08-12 17:11:37,CHENNAI STORE 31,550,0,NA
16587,3415,2018-08-12 17:12:42,ROURKELA STORE 1303,671,0,NA
16589,4870,2018-08-12 17:13:12,MUMBAI STORE 309,472.5,0,NA
16591,9417,2018-08-12 17:19:56,AHMEDABAD STORE 851,298.5,0,NA
16593,513,2018-08-12 17:21:11,DELHI STORE 1076,566.5,0,NA
16595,5377,2018-08-12 17:26:51,CHENNAI STORE 12,410.5,410.5,NA
16597,5260,2018-08-12 17:28:58,MEERUT STORE 1080,346.5,150,NA
16599,803,2018-08-12 17:34:43,VIZIANAGARAM. STORE 1206,430,0,NA
16601,6810,2018-08-12 17:36:22,AURANGABAD STORE 1041,382,329.5,NA
16603,1112,2018-08-12 17:37:26,DELHI STORE 1156,472.5,0,NA
16605,6067,2018-08-12 17:37:28,MUMBAI STORE 344,167,0,NA
16607,3162,2018-08-12 17:46:35,DELHI STORE 506,1924,0,NA
16609,7956,2018-08-12 17:49:33,JALANDHAR STORE 667,477,276.5,NA
16611,7808,2018-08-12 17:49:43,MUMBAI STORE 321,400,0,NA
16613,5183,2018-08-12 17:55:00,LUCKNOW STORE 613,336.5,0,NA
16615,651,2018-08-12 17:58:49,DELHI STORE 1156,435,345,NA
16617,1864,2018-08-12 18:06:43,KOLKATA STORE 938,165,25,NA
16619,1325,2018-08-12 18:12:47,ZIRAKPUR STORE 691,431,0,NA
16621,2149,2018-08-12 18:15:50,ANAND STORE 841,165,0,NA
16623,5715,2018-08-12 18:19:41,GUWAHATI STORE 1084,244.5,0,NA
16625,3682,2018-08-12 18:22:08,BANGALORE STORE 177,87,25,NA
16627,7427,2018-08-12 18:25:34,GOOTY STORE 1247,319,0,NA
16629,5609,2018-08-12 18:26:14,BHUBANESHWAR STORE 941,0,0,Get one American Cold Coffee Free! On your next purchase
16631,6231,2018-08-12 18:30:53,VIJAYAWADA. STORE 1197,140,0,NA
16633,1219,2018-08-12 18:37:03,BANGALORE STORE 1285,399,0,NA
16635,7230,2018-08-12 18:37:37,VIZIANAGARAM. STORE 1206,380.5,0,NA
16637,7328,2018-08-12 18:38:41,DELHI STORE 1156,185,0,NA
16639,10161,2018-08-12 18:40:53,ULHASNAGAR STORE 1243,245,0,NA
16641,2389,2018-08-12 18:44:03,KOLKATA STORE 1157,158.5,58,NA
16643,8349,2018-08-12 18:44:09,KOLKATA STORE 970,194.5,0,30% CASHBACK on your bill amount
16645,7233,2018-08-12 18:52:16,BANGALORE STORE 164,209,0,NA
16647,714,2018-08-12 18:55:19,CHENNAI STORE 1061,86.5,0,NA
16649,9502,2018-08-12 18:55:50,JAIPUR STORE 795,179.5,0,NA
16651,895,2018-08-12 18:59:08,COIMBATORE STORE 63,261.5,7.5,NA
16653,4628,2018-08-12 19:01:46,MUMBAI STORE 321,282.5,0,NA
16655,14,2018-08-12 19:03:34,MUMBAI STORE 333,204,0,100 Loyalty Points on Food & Beverage bill between 7 -11 PM
16657,7731,2018-08-12 19:05:24,PUNE STORE 380,269.5,164,100 Loyalty Points on Food & Beverage bill between 7 -11 PM
16659,10189,2018-08-12 19:07:05,CHANDIGAR STORE 1220,408.5,0,NA
16661,6291,2018-08-12 19:07:05,VIJAYAWADA. STORE 1197,520,0,100 Loyalty Points on Food & Beverage bill between 7 -11 PM
16663,6379,2018-08-12 19:07:10,MUMBAI STORE 327,398.5,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
16665,3512,2018-08-12 19:10:12,PANIPAT STORE 653,70,25,NA
16667,1663,2018-08-12 19:13:22,BARODA STORE 837,620.5,0,100 Loyalty Points on Food & Beverage bill between 7 -11 PM
16669,1758,2018-08-12 19:15:33,MUMBAI STORE 998,371,0,NA
16671,3324,2018-08-12 19:17:11,MUMBAI STORE 298,434.5,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
16673,5939,2018-08-12 19:20:05,GHAZIABAD STORE 1313,60.5,25,NA
16675,1121,2018-08-12 19:31:03,PUNE STORE 1055,492,0,100 Loyalty Points on Food & Beverage bill between 7 -11 PM
16677,10621,2018-08-12 19:34:26,RANCHI STORE 1237,200,0,50% CASHBACK on Food & Beverages
16679,1555,2018-08-12 19:39:16,BARODA STORE 1044,185,0,100 Loyalty Points on Food & Beverage bill between 7 -11 PM
