customer_number,app_install_time,gender,marital_status,date_of_birth,referral_as_source_of_app_install
4580,2018-08-15 19:38:41,MALE,NA,2018-04-08,Not_through_referral
4581,2018-08-24 14:26:47,MALE,NA,1982-11-09,Installed_through_referral
4582,2018-08-25 21:21:08,MALE,NA,2018-08-25,Not_through_referral
4583,2018-08-28 18:11:40,MALE,NA,2000-10-29,Installed_through_referral
4584,2018-09-09 03:43:27,FEMALE,NA,1990-11-22,Not_through_referral
4585,2018-09-11 14:31:26,MALE,NA,1999-09-03,Installed_through_referral
4586,2018-06-05 09:27:16,MALE,NA,1998-07-10,Not_through_referral
4587,2018-06-05 13:25:06,MALE,NA,2018-06-05,Installed_through_referral
4588,2018-06-13 15:44:31,MALE,NA,2006-05-16,Not_through_referral
4589,2018-06-16 15:37:43,FEMALE,NA,1998-09-18,Not_through_referral
4590,2018-06-25 15:04:32,FEMALE,NA,1992-07-08,Installed_through_referral
4591,2018-06-30 19:59:20,MALE,NA,2018-06-30,Not_through_referral
4592,2018-08-11 22:20:43,FEMALE,NA,1995-08-25,Not_through_referral
4593,2018-08-10 03:28:12,FEMALE,NA,1999-08-14,Not_through_referral
4594,2018-06-16 11:12:19,MALE,NA,1995-07-16,Installed_through_referral
4595,2018-06-24 18:25:42,MALE,NA,2018-06-24,Not_through_referral
4596,2018-06-28 20:24:10,MALE,NA,2018-02-09,Not_through_referral
4597,2018-08-05 08:57:42,MALE,NA,1974-05-09,Not_through_referral
4598,2018-08-08 09:40:02,FEMALE,NA,2018-05-09,Not_through_referral
4599,2018-08-09 12:44:28,MALE,NA,1996-09-07,Not_through_referral
4600,2018-06-16 20:58:42,MALE,NA,2017-11-10,Not_through_referral
4601,2018-06-15 18:01:23,MALE,NA,1991-12-07,Not_through_referral
4602,2018-07-02 15:43:13,FEMALE,NA,1996-07-22,Not_through_referral
4603,2018-07-16 23:31:43,FEMALE,NA,1992-07-29,Not_through_referral
4604,2018-06-10 07:08:31,MALE,NA,1996-02-16,Not_through_referral
4605,2018-06-23 15:46:21,MALE,NA,2018-06-23,Installed_through_referral
4606,2018-07-19 19:41:17,FEMALE,NA,1991-02-25,Not_through_referral
4607,2018-07-12 19:58:54,MALE,NA,1992-11-27,Installed_through_referral
4608,2018-07-19 17:29:11,MALE,NA,1998-03-17,Not_through_referral
4609,2018-08-13 18:35:45,MALE,NA,2018-08-06,Not_through_referral
4610,2018-08-09 12:50:48,MALE,NA,1996-11-15,Not_through_referral
4611,2018-06-01 01:11:10,MALE,NA,1998-06-30,Not_through_referral
4612,2018-06-08 16:50:58,MALE,NA,1999-03-09,Not_through_referral
4613,2018-06-18 19:46:06,MALE,NA,1993-05-06,Not_through_referral
4614,2018-07-06 21:35:06,MALE,NA,1997-05-01,Not_through_referral
4615,2018-07-17 15:07:05,MALE,NA,1996-08-05,Installed_through_referral
4616,2018-07-21 20:53:10,MALE,NA,1983-08-09,Not_through_referral
4617,2018-08-03 13:49:34,FEMALE,NA,1994-12-18,Not_through_referral
4618,2018-08-08 11:51:25,FEMALE,NA,1999-05-11,Installed_through_referral
4619,2018-08-10 20:43:08,MALE,NA,2018-08-10,Not_through_referral
4620,2018-08-11 18:53:04,MALE,NA,1997-07-03,Not_through_referral
4621,2018-06-01 16:45:07,MALE,NA,1984-06-23,Installed_through_referral
4622,2018-06-12 21:45:12,MALE,NA,1997-07-10,Installed_through_referral
4623,2018-06-09 15:32:34,MALE,NA,1984-11-26,Not_through_referral
4624,2018-06-06 02:53:23,NA,NA,0000-00-00,Not_through_referral
4625,2018-06-17 08:51:23,MALE,NA,2018-06-17,Installed_through_referral
4626,2018-06-28 17:06:48,FEMALE,NA,1983-06-07,Not_through_referral
4627,2018-07-16 01:51:33,MALE,NA,1992-08-01,Not_through_referral
4628,2018-07-31 19:04:01,MALE,NA,1994-09-28,Not_through_referral
4629,2018-08-14 18:02:25,FEMALE,NA,2017-11-09,Not_through_referral
4630,2018-08-12 18:34:09,MALE,NA,1999-08-27,Not_through_referral
4631,2018-08-14 15:44:22,MALE,NA,1976-09-21,Not_through_referral
4632,2018-08-11 16:04:19,MALE,NA,2001-04-13,Not_through_referral
4633,2018-06-01 19:23:18,MALE,NA,1992-12-25,Not_through_referral
4634,2018-06-05 13:24:36,FEMALE,NA,1984-08-19,Installed_through_referral
4635,2018-06-03 16:14:33,FEMALE,NA,1994-11-10,Not_through_referral
4636,2018-06-19 16:42:45,FEMALE,NA,1987-07-01,Not_through_referral
4637,2018-06-13 00:18:37,MALE,NA,1997-09-06,Installed_through_referral
4638,2018-06-14 14:36:45,MALE,NA,1999-04-08,Not_through_referral
4639,2018-07-07 16:30:35,FEMALE,NA,1989-06-09,Installed_through_referral
4640,2018-08-11 16:24:16,MALE,NA,1992-09-13,Not_through_referral
4641,2018-08-05 13:01:29,FEMALE,NA,2000-11-01,Not_through_referral
4642,2018-08-08 19:14:50,MALE,NA,1997-08-19,Not_through_referral
4643,2018-06-27 19:45:39,MALE,NA,1984-08-21,Not_through_referral
4644,2018-06-30 09:30:30,MALE,NA,1995-05-12,Installed_through_referral
4645,2018-07-08 12:16:39,FEMALE,NA,1996-05-10,Installed_through_referral
4646,2018-07-08 18:06:10,MALE,NA,2018-07-08,Not_through_referral
4647,2018-08-03 13:12:48,MALE,NA,2018-03-24,Not_through_referral
4648,2018-07-23 18:25:03,FEMALE,NA,1992-07-08,Not_through_referral
4649,2018-08-11 20:57:53,FEMALE,NA,1996-03-28,Not_through_referral
4650,2018-08-05 20:53:32,MALE,NA,2016-08-31,Not_through_referral
4651,2018-06-08 12:21:37,MALE,NA,1977-06-08,Not_through_referral
4652,2018-06-06 11:40:52,MALE,NA,1992-09-27,Not_through_referral
4653,2018-06-06 20:27:16,MALE,NA,1995-06-23,Installed_through_referral
4654,2018-06-16 09:25:43,MALE,NA,1982-07-14,Not_through_referral
4655,2018-06-21 17:24:46,FEMALE,NA,2018-04-13,Installed_through_referral
4656,2018-06-16 12:51:16,MALE,NA,1995-09-11,Not_through_referral
4657,2018-07-06 15:45:30,MALE,NA,1987-11-18,Not_through_referral
4658,2018-07-05 19:02:36,FEMALE,NA,1997-03-15,Not_through_referral
4659,2018-07-16 10:32:39,MALE,NA,1999-10-04,Installed_through_referral
4660,2018-07-17 22:33:51,MALE,NA,1992-10-08,Installed_through_referral
4661,2018-07-25 18:00:06,MALE,NA,1993-08-24,Not_through_referral
4662,2018-07-27 09:58:44,MALE,NA,1992-08-07,Installed_through_referral
4663,2018-08-05 09:18:55,FEMALE,NA,1993-08-27,Not_through_referral
4664,2018-06-09 10:18:21,FEMALE,NA,1984-09-30,Installed_through_referral
4665,2018-06-08 14:58:24,MALE,NA,2018-06-08,Not_through_referral
4666,2018-06-15 09:48:35,MALE,NA,2008-10-31,Installed_through_referral
4667,2018-06-18 19:23:56,MALE,NA,1958-10-15,Not_through_referral
4668,2018-06-13 00:39:02,MALE,NA,1995-06-13,Installed_through_referral
4669,2018-06-19 16:23:17,MALE,NA,2018-06-19,Not_through_referral
4670,2018-06-21 15:17:06,MALE,NA,1997-10-03,Not_through_referral
4671,2018-07-06 11:23:54,MALE,NA,2002-05-16,Installed_through_referral
4672,2018-07-29 19:06:21,MALE,NA,1979-12-10,Not_through_referral
4673,2018-07-25 18:57:46,MALE,NA,1999-10-20,Installed_through_referral
4674,2018-08-08 13:57:22,MALE,NA,1991-01-02,Not_through_referral
4675,2018-08-31 23:34:08,MALE,NA,1997-02-19,Not_through_referral
4676,2018-09-01 20:10:14,FEMALE,NA,1999-03-14,Not_through_referral
4677,2018-09-10 16:56:54,MALE,NA,1981-09-10,Not_through_referral
4678,2018-09-21 12:41:04,MALE,NA,1991-09-21,Not_through_referral
4679,2018-08-19 12:58:46,MALE,NA,1995-02-01,Installed_through_referral
4680,2018-09-05 19:31:46,MALE,NA,2018-09-05,Not_through_referral
4681,2018-09-22 13:49:21,MALE,NA,2018-09-11,Not_through_referral
4682,2018-09-27 16:33:19,MALE,NA,1990-02-07,Installed_through_referral
4683,2018-09-11 16:17:01,FEMALE,NA,1990-08-26,Not_through_referral
4684,2018-09-10 18:42:11,MALE,NA,1994-08-16,Not_through_referral
4685,2018-09-24 14:14:02,MALE,NA,2002-10-27,Not_through_referral
4686,2018-08-14 22:17:37,MALE,NA,2000-08-01,Not_through_referral
4687,2018-09-29 15:31:06,MALE,NA,1993-09-10,Not_through_referral
4688,2018-08-19 11:28:22,MALE,NA,2014-01-24,Not_through_referral
4689,2018-08-25 10:31:27,MALE,NA,1975-02-08,Not_through_referral
4690,2018-09-05 18:55:24,FEMALE,NA,1985-02-13,Not_through_referral
4691,2018-08-31 13:57:21,MALE,NA,2000-08-10,Not_through_referral
4692,2018-09-02 14:28:15,MALE,NA,2018-04-20,Not_through_referral
4693,2018-08-25 14:40:51,FEMALE,NA,2018-07-18,Not_through_referral
4694,2018-08-24 12:04:31,MALE,NA,1994-10-26,Not_through_referral
4695,2018-09-13 14:08:18,MALE,NA,1990-06-15,Not_through_referral
4696,2018-09-18 16:33:57,MALE,NA,1999-03-21,Not_through_referral
4697,2018-08-23 10:15:20,FEMALE,NA,2002-08-26,Installed_through_referral
4698,2018-09-01 15:02:42,MALE,NA,1997-05-26,Not_through_referral
4699,2018-08-28 00:47:13,MALE,NA,2018-05-08,Installed_through_referral
4700,2018-09-18 11:31:28,FEMALE,NA,1992-09-10,Not_through_referral
4701,2018-06-03 14:13:29,FEMALE,NA,1993-11-24,Not_through_referral
4702,2018-06-12 12:45:11,MALE,NA,1996-05-06,Not_through_referral
4703,2018-06-21 13:42:10,MALE,NA,1989-08-31,Not_through_referral
4704,2018-06-23 22:52:23,MALE,NA,2017-11-14,Not_through_referral
4705,2018-06-25 19:15:47,MALE,NA,1990-06-25,Installed_through_referral
4706,2018-06-28 21:04:41,MALE,NA,1991-06-18,Not_through_referral
4707,2018-06-29 08:58:59,MALE,NA,1976-09-18,Installed_through_referral
4708,2018-06-30 01:31:34,MALE,NA,2018-06-30,Not_through_referral
4709,2018-06-25 16:53:37,FEMALE,NA,1998-05-04,Not_through_referral
4710,2018-07-22 16:07:09,MALE,NA,2018-07-22,Not_through_referral
4711,2018-06-14 13:18:16,FEMALE,NA,2011-11-30,Not_through_referral
4712,2018-06-18 11:09:33,FEMALE,NA,1995-04-03,Not_through_referral
4713,2018-06-19 15:09:02,FEMALE,NA,1998-08-22,Not_through_referral
4714,2018-07-04 18:38:53,FEMALE,NA,2018-07-04,Not_through_referral
4715,2018-06-01 15:20:16,MALE,NA,2018-06-01,Not_through_referral
4716,2018-06-02 02:57:12,FEMALE,NA,1990-04-20,Installed_through_referral
4717,2018-06-19 14:58:20,MALE,NA,1980-03-28,Not_through_referral
4718,2018-06-16 17:07:56,MALE,NA,2018-06-14,Not_through_referral
4719,2018-06-21 14:41:38,MALE,NA,1988-12-01,Not_through_referral
4720,2018-06-24 19:23:25,MALE,NA,2018-06-24,Not_through_referral
4721,2018-07-04 21:27:21,FEMALE,NA,1988-03-20,Not_through_referral
4722,2018-07-03 15:11:28,FEMALE,NA,2001-10-11,Not_through_referral
4723,2018-07-07 10:49:57,FEMALE,NA,1998-10-27,Not_through_referral
4724,2018-07-18 15:06:37,MALE,NA,1997-07-13,Not_through_referral
4725,2018-07-20 19:55:03,MALE,NA,1994-07-20,Installed_through_referral
4726,2018-06-01 20:12:20,MALE,NA,1999-03-20,Not_through_referral
4727,2018-06-12 18:50:39,MALE,NA,1992-06-16,Not_through_referral
4728,2018-06-04 18:46:02,MALE,NA,1993-08-29,Not_through_referral
4729,2018-06-09 18:38:16,MALE,NA,1986-10-03,Not_through_referral
4730,2018-06-19 14:58:28,MALE,NA,1987-02-11,Not_through_referral
4731,2018-06-21 19:00:37,FEMALE,NA,1996-06-12,Not_through_referral
4732,2018-07-10 21:19:15,MALE,NA,2000-07-02,Not_through_referral
4733,2018-07-17 19:02:48,MALE,NA,1986-07-17,Installed_through_referral
4734,2018-07-16 15:58:17,MALE,NA,1985-08-01,Not_through_referral
4735,2018-07-22 20:56:07,MALE,NA,1997-07-02,Installed_through_referral
4736,2018-06-03 10:50:24,MALE,NA,1992-05-22,Not_through_referral
4737,2018-06-18 16:55:33,MALE,NA,2018-06-18,Not_through_referral
4738,2018-06-22 21:10:49,MALE,NA,1978-07-17,Not_through_referral
4739,2018-07-18 15:09:23,FEMALE,NA,1995-12-18,Installed_through_referral
4740,2018-07-24 05:14:08,MALE,NA,1983-01-01,Not_through_referral
4741,2018-07-27 10:17:25,FEMALE,NA,1997-04-27,Not_through_referral
4742,2018-06-17 13:14:26,FEMALE,NA,1998-09-05,Not_through_referral
4743,2018-06-25 15:00:41,MALE,NA,1997-09-06,Not_through_referral
4744,2018-06-27 17:46:53,MALE,NA,1984-05-30,Not_through_referral
4745,2018-07-14 15:34:41,MALE,NA,1993-03-30,Not_through_referral
4746,2018-07-28 00:47:48,MALE,NA,1993-08-26,Not_through_referral
4747,2018-08-03 15:58:43,FEMALE,NA,1997-04-19,Not_through_referral
4748,2018-08-06 17:19:18,MALE,NA,1983-05-20,Not_through_referral
4749,2018-06-09 23:36:12,MALE,NA,1985-07-21,Installed_through_referral
4750,2018-06-04 16:19:42,MALE,NA,1991-09-05,Not_through_referral
4751,2018-06-18 19:32:57,MALE,NA,1985-06-18,Not_through_referral
4752,2018-07-01 09:46:17,MALE,NA,1958-05-29,Not_through_referral
4753,2018-07-01 20:59:21,FEMALE,NA,1987-10-13,Not_through_referral
4754,2018-08-04 18:51:51,MALE,NA,1997-05-26,Installed_through_referral
4755,2018-08-06 14:53:57,FEMALE,NA,1993-12-15,Not_through_referral
4756,2018-06-12 21:12:55,MALE,NA,1999-08-01,Not_through_referral
4757,2018-06-09 13:11:02,FEMALE,NA,1988-03-27,Not_through_referral
4758,2018-06-06 10:34:46,MALE,NA,1992-10-09,Not_through_referral
4759,2018-06-20 11:16:18,MALE,NA,1993-01-17,Installed_through_referral
4760,2018-06-26 15:18:21,MALE,NA,1999-03-11,Not_through_referral
4761,2018-06-30 16:25:19,FEMALE,NA,1992-06-30,Not_through_referral
4762,2018-06-24 23:25:59,MALE,NA,1982-05-13,Not_through_referral
4763,2018-07-09 22:31:52,MALE,NA,1986-03-03,Not_through_referral
4764,2018-06-07 23:10:49,MALE,NA,1993-01-21,Installed_through_referral
4765,2018-06-09 19:47:01,MALE,NA,2017-09-26,Not_through_referral
4766,2018-06-25 15:24:28,MALE,NA,1989-07-27,Installed_through_referral
4767,2018-06-28 22:00:35,FEMALE,NA,1979-06-06,Installed_through_referral
4768,2018-07-14 19:41:47,MALE,NA,1998-11-16,Installed_through_referral
4769,2018-07-19 00:05:45,MALE,NA,2000-11-20,Not_through_referral
4770,2018-07-20 08:37:20,MALE,NA,2017-12-19,Not_through_referral
4771,2018-08-01 12:26:11,MALE,NA,2018-08-01,Not_through_referral
4772,2018-06-10 19:53:08,MALE,NA,1968-01-16,Installed_through_referral
4773,2018-06-19 16:40:15,FEMALE,NA,2018-06-19,Not_through_referral
4774,2018-06-24 17:21:19,MALE,NA,2018-02-09,Installed_through_referral
4775,2018-06-27 19:53:45,FEMALE,NA,2018-06-27,Not_through_referral
4776,2018-07-14 17:39:17,FEMALE,NA,1995-02-15,Not_through_referral
4777,2018-07-21 14:22:59,FEMALE,NA,2018-07-20,Not_through_referral
4778,2018-07-22 23:37:16,MALE,NA,1972-06-15,Not_through_referral
4779,2018-07-23 16:58:44,MALE,NA,1994-02-03,Not_through_referral
4780,2018-08-12 14:25:17,MALE,NA,1997-11-14,Not_through_referral
4781,2018-09-04 23:11:15,MALE,NA,1996-09-04,Installed_through_referral
4782,2018-09-13 18:34:40,MALE,NA,1994-09-03,Not_through_referral
4783,2018-09-24 15:50:34,MALE,NA,1988-08-11,Not_through_referral
4784,2018-08-23 20:35:41,MALE,NA,2001-02-14,Not_through_referral
4785,2018-08-31 20:44:24,FEMALE,NA,1990-09-02,Not_through_referral
4786,2018-08-31 18:15:48,MALE,NA,1987-10-26,Not_through_referral
4787,2018-08-24 12:04:02,MALE,NA,1996-09-06,Installed_through_referral
4788,2018-09-05 12:19:04,FEMALE,NA,2018-09-01,Not_through_referral
4789,2018-09-20 18:51:34,FEMALE,NA,1996-01-01,Not_through_referral
4790,2018-08-15 14:29:30,MALE,NA,2018-08-15,Not_through_referral
4791,2018-08-26 17:15:57,FEMALE,NA,1999-08-23,Not_through_referral
4792,2018-09-06 01:30:11,FEMALE,NA,1988-08-17,Installed_through_referral
4793,2018-09-15 18:55:49,MALE,NA,1995-11-27,Not_through_referral
4794,2018-09-09 22:49:32,FEMALE,NA,2018-09-14,Not_through_referral
4795,2018-09-05 02:29:42,MALE,NA,1990-06-11,Installed_through_referral
4796,2018-09-14 18:29:52,FEMALE,NA,1995-06-14,Not_through_referral
4797,2018-09-24 00:34:07,FEMALE,NA,1999-03-16,Not_through_referral
4798,2018-08-21 14:30:47,FEMALE,NA,1987-02-04,Installed_through_referral
4799,2018-08-29 02:11:39,MALE,NA,2018-08-29,Installed_through_referral
4800,2018-09-19 18:23:58,MALE,NA,1978-08-12,Not_through_referral
4801,2018-09-10 14:36:29,FEMALE,NA,1992-08-08,Not_through_referral
4802,2018-09-26 02:54:09,FEMALE,NA,1995-09-25,Not_through_referral
4803,2018-09-16 14:51:17,MALE,NA,1995-08-09,Not_through_referral
4804,2018-09-19 19:54:08,MALE,NA,1999-09-03,Not_through_referral
4805,2018-09-22 20:50:14,FEMALE,NA,2004-09-24,Not_through_referral
4806,2018-06-09 10:55:51,MALE,NA,2018-05-17,Not_through_referral
4807,2018-06-17 00:07:44,MALE,NA,1983-10-08,Not_through_referral
4808,2018-06-30 17:21:31,MALE,NA,2018-06-30,Installed_through_referral
4809,2018-06-22 20:29:01,MALE,NA,1987-06-30,Not_through_referral
4810,2018-07-20 15:47:27,MALE,NA,1997-07-22,Installed_through_referral
4811,2018-08-02 17:29:23,MALE,NA,1996-03-24,Not_through_referral
4812,2018-06-23 14:22:27,MALE,NA,2018-06-23,Installed_through_referral
4813,2018-06-24 17:57:21,MALE,NA,2018-06-20,Not_through_referral
4814,2018-07-09 15:16:30,FEMALE,NA,1996-05-19,Installed_through_referral
4815,2018-07-28 18:07:48,MALE,NA,1989-07-27,Not_through_referral
4816,2018-08-07 02:24:27,MALE,NA,1995-10-24,Not_through_referral
4817,2018-08-12 14:28:02,MALE,NA,1994-05-11,Installed_through_referral
4818,2018-06-01 13:14:54,MALE,NA,2018-03-13,Not_through_referral
4819,2018-06-25 14:27:22,FEMALE,NA,1989-07-24,Installed_through_referral
4820,2018-06-24 20:04:21,MALE,NA,2018-02-14,Installed_through_referral
4821,2018-06-29 18:40:03,MALE,NA,2001-03-30,Not_through_referral
4822,2018-07-20 18:13:03,FEMALE,NA,1998-07-20,Installed_through_referral
4823,2018-08-02 16:39:23,FEMALE,NA,1993-06-05,Not_through_referral
4824,2018-08-08 12:51:55,MALE,NA,1992-11-24,Not_through_referral
4825,2018-06-01 01:08:26,NA,NA,0000-00-00,Not_through_referral
4826,2018-06-10 16:29:54,MALE,NA,2018-06-01,Installed_through_referral
4827,2018-06-09 21:46:49,MALE,NA,1994-06-08,Not_through_referral
4828,2018-06-10 23:38:53,MALE,NA,1992-05-18,Installed_through_referral
4829,2018-06-12 22:33:16,MALE,NA,2016-09-22,Installed_through_referral
4830,2018-06-13 12:18:28,FEMALE,NA,2001-02-26,Installed_through_referral
4831,2018-06-21 16:23:53,MALE,NA,1998-09-08,Not_through_referral
4832,2018-06-24 17:51:10,MALE,NA,2018-06-24,Not_through_referral
4833,2018-06-24 07:05:11,MALE,NA,2018-02-01,Not_through_referral
4834,2018-07-09 17:46:00,MALE,NA,2018-07-09,Installed_through_referral
4835,2018-07-27 14:31:32,MALE,NA,1996-07-27,Installed_through_referral
4836,2018-07-26 20:05:00,MALE,NA,1986-09-18,Not_through_referral
4837,2018-07-30 13:20:54,MALE,NA,1996-08-25,Not_through_referral
4838,2018-08-02 15:09:03,MALE,NA,1996-08-02,Installed_through_referral
4839,2018-08-11 14:24:12,MALE,NA,1998-06-10,Not_through_referral
4840,2018-06-02 12:25:19,MALE,NA,2000-06-02,Not_through_referral
4841,2018-06-09 17:26:05,MALE,NA,2018-06-09,Installed_through_referral
4842,2018-06-08 13:48:31,MALE,NA,2000-03-02,Not_through_referral
4843,2018-06-16 21:41:09,MALE,NA,2016-09-08,Not_through_referral
4844,2018-06-15 09:54:36,FEMALE,NA,1996-04-04,Not_through_referral
4845,2018-06-25 14:59:12,MALE,NA,2000-07-19,Installed_through_referral
4846,2018-06-26 12:02:30,FEMALE,NA,2000-06-01,Not_through_referral
4847,2018-07-01 14:32:34,MALE,NA,1995-08-19,Not_through_referral
4848,2018-07-11 13:18:40,MALE,NA,1987-07-26,Not_through_referral
4849,2018-07-22 21:08:08,MALE,NA,2017-10-11,Not_through_referral
4850,2018-08-14 00:45:53,MALE,NA,1961-08-07,Installed_through_referral
4851,2018-06-01 15:49:54,MALE,NA,2018-06-01,Not_through_referral
4852,2018-06-16 15:58:00,MALE,NA,1987-05-02,Not_through_referral
4853,2018-06-27 11:43:26,MALE,NA,1979-07-18,Not_through_referral
4854,2018-07-13 21:28:15,MALE,NA,1995-07-13,Not_through_referral
4855,2018-07-17 00:45:57,MALE,NA,1994-11-15,Not_through_referral
4856,2018-07-19 15:56:35,MALE,NA,1997-09-09,Not_through_referral
4857,2018-08-06 11:26:37,MALE,NA,1996-06-01,Not_through_referral
4858,2018-08-14 10:35:23,MALE,NA,1982-01-03,Not_through_referral
4859,2018-06-28 19:11:46,MALE,NA,2018-01-04,Not_through_referral
4860,2018-07-10 16:48:49,MALE,NA,1999-05-30,Not_through_referral
4861,2018-07-11 18:15:21,FEMALE,NA,1996-06-07,Not_through_referral
4862,2018-07-02 04:35:25,MALE,NA,1993-01-16,Not_through_referral
4863,2018-07-15 15:16:16,FEMALE,NA,1988-09-15,Not_through_referral
4864,2018-07-30 21:28:01,MALE,NA,1986-09-02,Not_through_referral
4865,2018-07-25 10:01:43,FEMALE,NA,2018-07-18,Not_through_referral
4866,2018-08-01 00:23:32,MALE,NA,1986-07-01,Not_through_referral
4867,2018-07-25 18:32:09,FEMALE,NA,1992-12-12,Not_through_referral
4868,2018-08-09 17:54:14,MALE,NA,1988-08-29,Not_through_referral
4869,2018-06-08 15:09:20,FEMALE,NA,1982-08-10,Not_through_referral
4870,2018-06-06 09:14:48,FEMALE,NA,1997-03-06,Installed_through_referral
4871,2018-06-15 17:47:04,FEMALE,NA,1993-03-26,Installed_through_referral
4872,2018-06-25 15:07:52,MALE,NA,1996-06-06,Not_through_referral
4873,2018-07-04 15:11:15,MALE,NA,2018-07-02,Not_through_referral
4874,2018-07-13 00:13:00,FEMALE,NA,1993-01-12,Not_through_referral
4875,2018-07-24 20:34:08,MALE,NA,2018-03-05,Not_through_referral
4876,2018-08-03 01:44:51,MALE,NA,1989-05-17,Installed_through_referral
4877,2018-07-06 12:48:08,FEMALE,NA,1997-10-11,Not_through_referral
4878,2018-07-25 11:20:44,FEMALE,NA,1996-12-30,Installed_through_referral
4879,2018-08-12 12:09:36,FEMALE,NA,2018-01-21,Not_through_referral
4880,2018-08-13 05:57:43,MALE,NA,1991-09-28,Not_through_referral
4881,2018-06-09 12:44:41,MALE,NA,2018-06-09,Not_through_referral
4882,2018-06-05 19:45:50,MALE,NA,2002-11-28,Not_through_referral
4883,2018-07-03 19:59:59,MALE,NA,1984-06-04,Not_through_referral
4884,2018-07-05 22:09:20,FEMALE,NA,1992-07-12,Not_through_referral
4885,2018-07-18 11:54:31,MALE,NA,1975-02-24,Installed_through_referral
4886,2018-08-22 20:32:00,MALE,NA,1979-09-05,Installed_through_referral
4887,2018-08-20 21:56:55,FEMALE,NA,1986-07-07,Not_through_referral
4888,2018-08-25 19:53:28,MALE,NA,1999-08-25,Not_through_referral
4889,2018-09-10 01:34:18,FEMALE,NA,1998-11-19,Installed_through_referral
4890,2018-09-15 14:26:19,MALE,NA,1982-09-15,Installed_through_referral
